cpu_user,cpu_system,cpu_idle,loadavg_1min,loadavg_5min,loadavg_15min,cpu_freq,cpu_temp,mem_total,mem_free,mem_used_pct,swap_total,swap_free,swap_used_pct,disk_read,disk_write,network_rx,network_tx
5.1,2.5,92.2,0.6962890625,1.12646484375,1.38671875,800.1887500000001,42.0,33426329600,28338720768,15.2,8589930496,8589930496,0.0,3405347840,2024584192,843283648,28209546
6.9,2.4,90.4,0.6962890625,1.12646484375,1.38671875,750.06325,42.0,33426329600,28340895744,15.2,8589930496,8589930496,0.0,3405347840,2025010176,844325850,28226150
5.1,2.2,92.7,0.64013671875,1.107421875,1.37890625,800.0058750000001,42.0,33426329600,28319977472,15.3,8589930496,8589930496,0.0,3405347840,2025309184,844333149,28232375
5.1,2.0,92.9,0.64013671875,1.107421875,1.37890625,800.093625,43.0,33426329600,28321304576,15.3,8589930496,8589930496,0.0,3405347840,2025313280,844336342,28240554
5.1,1.7,93.1,0.5888671875,1.0888671875,1.37109375,799.889125,42.0,33426329600,28323667968,15.3,8589930496,8589930496,0.0,3405347840,2029675520,844520863,28246773
5.2,2.3,92.4,0.54150390625,1.0703125,1.36328125,1059.23525,44.0,33426329600,28311494656,15.3,8589930496,8589930496,0.0,3405347840,2030060544,845423021,28266406
5.5,2.0,92.5,0.54150390625,1.0703125,1.36328125,800.1943749999999,42.0,33426329600,28325310464,15.3,8589930496,8589930496,0.0,3405347840,2030060544,845430455,28275883
5.5,2.3,92.1,0.498046875,1.05224609375,1.35595703125,800.0862500000002,42.0,33426329600,28343025664,15.2,8589930496,8589930496,0.0,3405347840,2030744576,845430944,28278669
6.3,2.4,91.0,0.4580078125,1.03466796875,1.3486328125,800.0065,42.0,33426329600,28334022656,15.2,8589930496,8589930496,0.0,3405347840,2031330304,846495809,28302659
4.6,2.2,92.8,0.4580078125,1.03466796875,1.3486328125,800.3335000000001,42.0,33426329600,28342145024,15.2,8589930496,8589930496,0.0,3405347840,2031387648,846499307,28308818
5.0,2.4,92.0,0.4208984375,1.01708984375,1.34130859375,750.2315000000001,41.0,33426329600,28346449920,15.2,8589930496,8589930496,0.0,3405347840,2035147776,846504748,28313150
5.7,2.0,92.1,0.4208984375,1.01708984375,1.34130859375,799.9688749999999,42.0,33426329600,28344680448,15.2,8589930496,8589930496,0.0,3405347840,2035151872,847585125,28337525
5.3,2.2,92.2,0.38671875,1.0,1.333984375,748.5936250000001,42.0,33426329600,28346204160,15.2,8589930496,8589930496,0.0,3405347840,2035606528,847586362,28343772
4.7,2.7,92.6,0.35546875,0.9833984375,1.32666015625,787.836,42.0,33426329600,28330700800,15.2,8589930496,8589930496,0.0,3405347840,2035610624,847587357,28347306
7.4,2.4,89.6,0.35546875,0.9833984375,1.32666015625,800.144375,42.0,33426329600,28349661184,15.2,8589930496,8589930496,0.0,3405347840,2035700736,848656770,28366580
22.1,5.1,72.3,0.32666015625,0.966796875,1.3193359375,800.0174999999999,43.0,33426329600,28324749312,15.3,8589930496,8589930496,0.0,3405347840,2036544512,848670983,28386394
12.3,2.7,84.1,0.4609375,0.984375,1.3232421875,1199.980375,44.0,33426329600,28361859072,15.2,8589930496,8589930496,0.0,3405347840,2037675008,848672747,28390900
13.8,3.5,81.6,0.66455078125,1.01806640625,1.33251953125,1199.7799999999995,44.0,33426329600,28373798912,15.1,8589930496,8589930496,0.0,3405347840,2037916672,849746394,28412391
13.0,2.9,83.5,0.66455078125,1.01806640625,1.33251953125,1200.004125,45.0,33426329600,28368719872,15.1,8589930496,8589930496,0.0,3405347840,2038662144,849757795,28420804
12.2,3.1,84.2,0.69189453125,1.017578125,1.33056640625,1600.0185,45.0,33426329600,28381343744,15.1,8589930496,8589930496,0.0,3405347840,2039575552,849765028,28424281
13.7,3.3,82.1,0.69189453125,1.017578125,1.33056640625,1300.122375,45.0,33426329600,28337422336,15.2,8589930496,8589930496,0.0,3405347840,2039919616,850866327,28444222
13.0,3.1,82.8,0.796875,1.0341796875,1.33447265625,1300.02525,44.0,33426329600,28359938048,15.2,8589930496,8589930496,0.0,3405347840,2041246720,850867435,28450469
12.1,4.2,82.8,0.8935546875,1.05029296875,1.33837890625,1299.937,47.0,33426329600,28362252288,15.1,8589930496,8589930496,0.0,3405347840,2041943040,850874139,28454732
12.2,3.0,83.6,0.8935546875,1.05029296875,1.33837890625,1500.038875,45.0,33426329600,28359909376,15.2,8589930496,8589930496,0.0,3405347840,2042979328,851924841,28475118
11.8,2.8,83.5,0.82177734375,1.03271484375,1.3310546875,1300.2211249999998,45.0,33426329600,28355747840,15.2,8589930496,8589930496,0.0,3405347840,2043208704,851933071,28479574
13.0,2.7,83.2,0.755859375,1.01513671875,1.32373046875,1500.081375,46.0,33426329600,28365094912,15.1,8589930496,8589930496,0.0,3405347840,2044711936,851937531,28488935
